genus,species,latitude,longitude,doy,day,month,year,lma,narea,vcmax,jmax,tleaf,ca,ca_real,origdata,dataset,contributor,precipitation_gs,temperature_gs,vpd_gs,par_gs,alpha,z,sand_top40,silt_top40,clay_top40,bulkD_top40,waterC_top40,pH_top40,orgC_top40,totN_top40,CN_top40,CECS_top40,open
Clethra,,-13.03,-71.49,NA,NA,NA,NA,NA,NA,69.96975209,156.6385063,22.87945592,389.1454345,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,132.6535714,14.77797619,0.434773133,898.2735252,1.131555345,2652,50.7,30.2,19.1,1.247500026,15.65,5.239999962,15.16750026,1.241999996,13.05,12.2,n



Hieronyma,,-13.03,-71.49,NA,NA,NA,NA,NA,NA,71.53211077,181.315235,24.4794574,389.8494324,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,132.6535714,14.77797619,0.434773133,898.2735252,1.131555345,2652,50.7,30.2,19.1,1.247500026,15.65,5.239999962,15.16750026,1.241999996,13.05,12.2,n



Brosimum,sp.,-13.02,-69.6,NA,NA,NA,NA,NA,NA,29.59767024,71.38845375,29.55610137,390.1431397,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Ampelocera,gentryi,-13.02,-69.6,NA,NA,NA,NA,NA,NA,35.38465398,85.49866013,30.15292759,386.9481018,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Guarea,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,37.77316169,74.77759458,30.71945317,391.7492737,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



455,455,-13.02,-69.6,NA,NA,NA,NA,NA,NA,45.26160917,93.24691513,29.34760139,383.8151001,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Pterocarpus,sp. 2,-13.02,-69.6,NA,NA,NA,NA,NA,NA,50.42800844,121.4517506,30.37990316,385.0232727,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Pseudolmedia,macrophylla,-13.02,-69.6,NA,NA,NA,NA,NA,NA,51.55993708,82.07920272,28.24824194,386.5859802,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Sorocea,sp. 1,-13.02,-69.6,NA,NA,NA,NA,NA,NA,53.63426354,107.2146697,29.38435711,381.0294922,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Celtis,schippii,-13.02,-69.6,NA,NA,NA,NA,NA,NA,53.96046124,107.178642,29.62714772,379.2404236,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Inga,alba,-13.02,-69.6,NA,NA,NA,NA,NA,NA,56.63922542,101.438146,30.39622195,384.352771,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,57.61643843,94.53137332,30.08647279,378.6450989,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,64.88643066,93.15619943,29.97184011,379.8672363,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Cabralea,juruensis,-13.02,-69.6,NA,NA,NA,NA,NA,NA,65.18915601,128.2962577,28.61479644,380.3457275,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Clarisia,racemosa,-13.02,-69.6,NA,NA,NA,NA,NA,NA,69.42459537,116.5912729,30.18697851,381.7720703,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Clethra,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,69.57989579,122.2136228,30.34593788,385.4748047,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Sapium,marmieri,-13.02,-69.6,NA,NA,NA,NA,NA,NA,72.67231063,142.8946459,30.76893271,383.9876709,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Glycydendron,amazonicum,-13.02,-69.6,NA,NA,NA,NA,NA,NA,73.4932723,112.6301929,30.26465341,379.3220703,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



T12-A,T12-A,-13.02,-69.6,NA,NA,NA,NA,NA,NA,74.41686712,103.4228065,28.81716344,383.3192932,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,78.89765926,107.2282809,28.11124557,376.4737305,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Pouteria,torta,-13.02,-69.6,NA,NA,NA,NA,NA,NA,79.80744405,128.03408,30.58261948,385.915625,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,80.80695263,102.1962051,30.46076268,385.8074036,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Trattinickia,aspera,-13.02,-69.6,NA,NA,NA,NA,NA,NA,82.16041362,103.3400796,29.6064379,373.8450928,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Hymenaea,longifolia,-13.02,-69.6,NA,NA,NA,NA,NA,NA,82.38668848,96.59730527,27.82179014,369.5471619,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Ficus,sp.,-13.02,-69.6,NA,NA,NA,NA,NA,NA,83.04345223,112.3474411,30.93142303,372.3625854,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Licaria,sp,-13.02,-69.6,NA,NA,NA,NA,NA,NA,85.73565586,120.0092569,30.90114085,376.4917969,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Ocotea,sp.,-13.02,-69.6,NA,NA,NA,NA,NA,NA,91.76306648,112.7014271,27.65617016,370.9443909,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Bertolletia,excelsa,-13.02,-69.6,NA,NA,NA,NA,NA,NA,95.84024148,97.51462369,30.85215254,369.8197266,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,117.7143718,140.9984813,30.05582448,377.1785706,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Sloanea,sp.,-13.02,-69.6,NA,NA,NA,NA,NA,NA,123.9755443,106.1075757,31.17828465,375.9737549,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Dipteryx,alata,-13.02,-69.6,NA,NA,NA,NA,NA,NA,125.4548361,122.0071798,30.07957867,366.3119812,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



,,-13.02,-69.6,NA,NA,NA,NA,NA,NA,133.0771689,99.10926157,30.36089855,375.9084839,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,306.633631,23.79404762,0.727762163,877.5124734,1.233836876,524,45.7,27.1,27.2,1.335999966,14.8,4.870000124,10.99699993,1.035999995,10.6,8.5,n



Endlicheria,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,14.81559387,41.01576773,27.86347403,396.9682007,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



sp5(1101KGC),,-6.54,-77.71,NA,NA,NA,NA,NA,NA,21.70365132,52.54522844,27.71079653,393.7425354,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Celtis,schippii,-6.54,-77.71,NA,NA,NA,NA,NA,NA,28.36032078,76.24916784,27.02348862,393.385669,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Dendropanax,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,36.36574983,68.83197693,27.51111738,391.4692139,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Tapirira,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,37.10488694,90.53990742,26.58139697,392.8206848,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Tapura,sp.,-6.54,-77.71,NA,NA,NA,NA,NA,NA,41.00104889,75.94459257,27.25790099,392.7415771,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Protium,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,45.61167434,110.2411395,27.81069996,390.5485046,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Guarea,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,46.06280368,111.8436729,25.96106215,386.4927368,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



sp1(1046WFR),,-6.54,-77.71,NA,NA,NA,NA,NA,NA,48.3088267,99.69270345,27.97083345,392.583197,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Pouteria,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,48.90217775,97.46187593,27.41875201,387.5192993,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Persea,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,50.44582901,99.66617139,28.03502823,391.6907898,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Protium,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,50.90771104,117.3505756,27.37114188,388.1972107,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



sp3(2628WFR),,-6.54,-77.71,NA,NA,NA,NA,NA,NA,56.91324002,129.5067372,27.40645317,393.8930115,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Protium,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,57.33665788,107.532401,27.55596112,393.4800476,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Brunellia,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,57.39514761,97.98533266,28.69245832,388.2031738,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Ilex,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,60.19293085,124.3923201,27.26472645,387.430835,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Alchornea,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,64.712494,118.5222126,27.96024357,386.5223328,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Licania,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,66.01740571,136.8699075,27.59690705,392.044043,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Pourouma,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,67.62090703,112.4108017,26.43285648,386.3218811,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Ficus,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,68.38518776,98.69507234,26.50298944,380.8898071,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



sp23(1628WFR),,-6.54,-77.71,NA,NA,NA,NA,NA,NA,68.86614116,127.346609,27.73072571,384.0534241,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Helicostylis,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,69.46359883,161.6093087,27.24396678,388.7389343,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Hyeronima,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,70.78712351,148.575926,26.78638107,389.7367187,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Cabralea,juruensis,-6.54,-77.71,NA,NA,NA,NA,NA,NA,72.23659017,145.1024559,27.36609481,385.7193237,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



sp79(1783WFR),,-6.54,-77.71,NA,NA,NA,NA,NA,NA,72.43139535,109.7396392,28.61074749,393.0608703,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Weinmannia,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,81.32965871,199.2280393,26.77386899,392.3595825,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Nectandra,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,83.62945045,111.3740104,28.74724358,385.1119324,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,90.38308629,176.2999481,26.95792731,385.3030456,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Cecropia,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,90.81449267,131.3388682,25.74895964,379.2959229,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Vismia,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,116.5426599,182.57471,28.32424128,381.5377319,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Nectandra,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,126.4357116,263.3331754,27.05775297,389.8981628,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Siphoneugena,,-6.54,-77.71,NA,NA,NA,NA,NA,NA,132.058912,175.9754104,28.08049768,374.7844971,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,69.16473214,14.9360119,0.536300696,777.1494637,0.94512472,2351,52.775,23.875,23.35,1.193249983,18.575,4.962500036,16.89549975,1.330750011,11.95,12.7,n



Eugeni,indet,-4.88,-73.63,NA,NA,NA,NA,NA,NA,13.42582962,32.10408865,28.4228384,395.6670166,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Parahancornia,peruviana,-4.88,-73.63,NA,NA,NA,NA,NA,NA,25.27340296,54.34396909,29.10622473,394.3866272,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Roucheria,punctata,-4.88,-73.63,NA,NA,NA,NA,NA,NA,26.01134197,66.87811481,28.82729342,393.2559753,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



,,-4.88,-73.63,NA,NA,NA,NA,NA,NA,30.15912222,79.63139383,29.5453374,392.6337097,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Tovomita ,calophyllophylla,-4.88,-73.63,NA,NA,NA,NA,NA,NA,30.36379297,68.43268163,28.5283316,393.1722534,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Pouteria,guianensis,-4.88,-73.63,NA,NA,NA,NA,NA,NA,31.17173742,77.46883334,28.99475273,393.0228638,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Sapium,marmieri,-4.88,-73.63,NA,NA,NA,NA,NA,NA,32.75535261,70.39786229,28.30600004,389.2507202,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Mouriri,nigra,-4.88,-73.63,NA,NA,NA,NA,NA,NA,34.58075057,56.70839266,28.76466487,394.2315491,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Eschweilera,coriacea,-4.88,-73.63,NA,NA,NA,NA,NA,NA,43.37325017,94.7075788,28.81504571,393.0890991,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n



Micrandra,spruceana,-4.88,-73.63,NA,NA,NA,NA,NA,NA,48.14250692,92.09029343,28.41119699,392.020166,T,JACARE_ACI_1_edit.csv_temp.csv_final.csv,atkin,Atkin,213.5793155,26.77366071,0.614961039,706.3555153,1.248843946,115,34.8,31.4,33.8,1.357000017,16.5,6.050000048,9.525999833,0.944000024,10.4,17.9,n
